Date,EUR/USD Close,EUR/USD High,EUR/USD Low
1/13/12,1.2684,1.2878,1.2623
1/16/12,1.2675,1.2687,1.2624
1/17/12,1.2723,1.2808,1.2647
1/18/12,1.2849,1.2863,1.2732
1/19/12,1.2957,1.2958,1.2837
1/20/12,1.2928,1.2986,1.2886
1/23/12,1.3033,1.3052,1.2869
1/24/12,1.3023,1.3062,1.2952
1/25/12,1.311,1.312,1.2929
1/26/12,1.3105,1.3184,1.3088
1/27/12,1.3215,1.3233,1.3075
1/30/12,1.3117,1.323,1.3074
1/31/12,1.3083,1.3213,1.3041
2/1/12,1.3153,1.3218,1.3023
2/2/12,1.3147,1.3196,1.3083
2/3/12,1.3146,1.3205,1.3065
2/6/12,1.3131,1.3141,1.3026
2/7/12,1.3244,1.327,1.3086
2/8/12,1.326,1.329,1.3218
2/9/12,1.3284,1.3321,1.3213
2/10/12,1.3166,1.3291,1.3153
2/13/12,1.3191,1.3283,1.3186
2/14/12,1.3115,1.3216,1.3078
2/15/12,1.3074,1.319,1.3043
2/16/12,1.3153,1.3159,1.2973
2/17/12,1.3157,1.3198,1.3113
2/20/12,1.3241,1.3276,1.3172
2/21/12,1.3236,1.3292,1.3184
2/22/12,1.3245,1.3266,1.3209
2/23/12,1.3365,1.3373,1.3229
2/24/12,1.3463,1.3486,1.3355
2/27/12,1.34,1.3478,1.3364
2/28/12,1.3461,1.347,1.3388
2/29/12,1.3322,1.3485,1.3313
3/1/12,1.3306,1.3356,1.328
3/2/12,1.3207,1.3332,1.3185
3/5/12,1.3221,1.324,1.3158
3/6/12,1.3112,1.3226,1.3101
3/7/12,1.3148,1.3164,1.3095
3/8/12,1.3266,1.3291,1.3133
3/9/12,1.3114,1.3283,1.3095
3/12/12,1.315,1.3157,1.3079
3/13/12,1.3071,1.3191,1.3052
3/14/12,1.302,1.309,1.301
3/15/12,1.3094,1.3119,1.3004
3/16/12,1.3168,1.3187,1.3049
3/19/12,1.3236,1.3265,1.3141
3/20/12,1.3217,1.3252,1.3172
3/21/12,1.3207,1.3285,1.3178
3/22/12,1.3187,1.3254,1.3134
3/23/12,1.3262,1.3293,1.319
3/26/12,1.3361,1.3368,1.319
3/27/12,1.3329,1.3385,1.3317
3/28/12,1.3321,1.3374,1.3276
3/29/12,1.3293,1.3346,1.3252
3/30/12,1.3336,1.3377,1.3298
4/2/12,1.3328,1.338,1.3279
4/3/12,1.3229,1.3368,1.3212
4/4/12,1.3139,1.3239,1.3107
4/5/12,1.3064,1.3164,1.3035
4/6/12,1.3088,1.3113,1.3052
4/9/12,1.3117,1.3134,1.3031
4/10/12,1.3076,1.3144,1.3053
4/11/12,1.3102,1.3157,1.3067
4/12/12,1.3187,1.3213,1.3102
4/13/12,1.3072,1.3201,1.3068
4/16/12,1.3138,1.3148,1.2995
4/17/12,1.313,1.3173,1.309
4/18/12,1.3114,1.3141,1.3058
4/19/12,1.3134,1.3165,1.307
4/20/12,1.3215,1.3225,1.3129
4/23/12,1.3154,1.3217,1.3105
4/24/12,1.3182,1.3218,1.3145
4/25/12,1.3214,1.3236,1.3173
4/26/12,1.324,1.3263,1.3199
4/27/12,1.3247,1.327,1.3158
4/30/12,1.3236,1.3267,1.3208
5/1/12,1.3235,1.3284,1.3204
5/2/12,1.3156,1.3241,1.3122
5/3/12,1.315,1.318,1.3096
5/4/12,1.3089,1.3178,1.308
5/7/12,1.3058,1.3064,1.2956
5/8/12,1.3016,1.3066,1.298
5/9/12,1.2942,1.3006,1.2912
5/10/12,1.2946,1.298,1.2925
5/11/12,1.2922,1.2958,1.2904
5/14/12,1.2839,1.2907,1.2824
5/15/12,1.2728,1.287,1.2718
5/16/12,1.2723,1.2759,1.2682
5/17/12,1.27,1.2749,1.2666
5/18/12,1.2773,1.2794,1.2643
5/21/12,1.2816,1.2825,1.2723
5/22/12,1.2676,1.2817,1.2655
5/23/12,1.2584,1.2688,1.2545
5/24/12,1.2533,1.262,1.2516
5/25/12,1.2518,1.2603,1.2496
5/28/12,1.2543,1.2624,1.2524
5/29/12,1.2493,1.2575,1.2461
5/30/12,1.2373,1.2494,1.236
5/31/12,1.2375,1.243,1.2337
6/1/12,1.2408,1.2459,1.2289
6/4/12,1.2496,1.251,1.2386
6/5/12,1.2446,1.2542,1.241
6/6/12,1.2572,1.2583,1.244
6/7/12,1.2582,1.2626,1.254
6/8/12,1.2501,1.2575,1.2436
6/11/12,1.2483,1.2668,1.248
6/12/12,1.2499,1.253,1.2442
6/13/12,1.2571,1.261,1.2474
6/14/12,1.2614,1.2635,1.2543
6/15/12,1.2645,1.2664,1.2592
6/18/12,1.2577,1.2747,1.2556
6/19/12,1.2691,1.2731,1.2569
6/20/12,1.267,1.2743,1.2638
6/21/12,1.2545,1.2701,1.2532
6/22/12,1.2565,1.2583,1.252
6/25/12,1.25,1.2569,1.2472
6/26/12,1.2499,1.2531,1.2442
6/27/12,1.2469,1.2508,1.2446
6/28/12,1.2445,1.2524,1.2408
6/29/12,1.2654,1.2693,1.2433
7/2/12,1.2583,1.268,1.2569
7/3/12,1.2607,1.2627,1.2559
7/4/12,1.2533,1.2607,1.2508
7/5/12,1.2389,1.254,1.2364
7/6/12,1.2275,1.2401,1.2259
7/9/12,1.231,1.2324,1.2225
7/10/12,1.2252,1.2334,1.2236
7/11/12,1.2233,1.2297,1.2212
7/12/12,1.221,1.2249,1.2165
7/13/12,1.224,1.2257,1.216
7/16/12,1.2279,1.229,1.2176
7/17/12,1.2281,1.2317,1.2188
7/18/12,1.2276,1.2306,1.2215
7/19/12,1.2271,1.2324,1.2228
7/20/12,1.2164,1.2283,1.2144
7/23/12,1.2134,1.2145,1.2068
7/24/12,1.2064,1.2138,1.2041
7/25/12,1.2152,1.2171,1.2054
7/26/12,1.2282,1.233,1.2115
7/27/12,1.2317,1.239,1.224
7/30/12,1.2253,1.2339,1.2226
7/31/12,1.2308,1.233,1.2247
8/1/12,1.2239,1.2336,1.2218
8/2/12,1.2176,1.2405,1.2131
8/3/12,1.2379,1.2392,1.2167
8/6/12,1.2412,1.2443,1.2339
8/7/12,1.2405,1.2442,1.2373
8/8/12,1.2358,1.2402,1.2326
8/9/12,1.2292,1.2387,1.2266
8/10/12,1.2293,1.2317,1.2242
8/13/12,1.2332,1.2374,1.2258
8/14/12,1.2324,1.2386,1.2314
8/15/12,1.2287,1.2344,1.226
8/16/12,1.2362,1.2373,1.2256
8/17/12,1.2318,1.2382,1.2288
8/20/12,1.2344,1.237,1.2294
8/21/12,1.2465,1.2488,1.2347
8/22/12,1.2518,1.2538,1.2432
8/23/12,1.2561,1.259,1.2524
8/24/12,1.2516,1.2569,1.2482
8/27/12,1.2496,1.2536,1.249
8/28/12,1.2563,1.2577,1.2466
8/29/12,1.2528,1.2574,1.2518
8/30/12,1.2515,1.2564,1.2487
8/31/12,1.2578,1.2637,1.2494
9/3/12,1.2593,1.2611,1.2554
9/4/12,1.257,1.2628,1.2554
9/5/12,1.2598,1.2624,1.2501
9/6/12,1.2639,1.2652,1.256
9/7/12,1.2798,1.2807,1.2623
9/10/12,1.2761,1.2812,1.2755
9/11/12,1.2855,1.2871,1.2758
9/12/12,1.2895,1.2937,1.2816
9/13/12,1.2988,1.3002,1.2855
9/14/12,1.3122,1.3169,1.2977
9/17/12,1.3101,1.3172,1.3081
9/18/12,1.3035,1.3119,1.3027
9/19/12,1.3056,1.3085,1.2991
9/20/12,1.2969,1.3059,1.2919
9/21/12,1.2989,1.3048,1.2955
9/24/12,1.2927,1.299,1.289
9/25/12,1.2906,1.2971,1.2886
9/26/12,1.2857,1.2913,1.2836
9/27/12,1.2914,1.2928,1.2829
9/28/12,1.2844,1.296,1.2838
10/1/12,1.288,1.2939,1.2804
10/2/12,1.2919,1.2968,1.288
10/3/12,1.29,1.2937,1.2878
10/4/12,1.3014,1.3031,1.2908
10/5/12,1.3017,1.3071,1.2994
10/8/12,1.2972,1.3027,1.2938
10/9/12,1.2873,1.2991,1.2858
10/10/12,1.2894,1.2913,1.2836
10/11/12,1.293,1.2952,1.2826
10/12/12,1.2956,1.2992,1.2923
10/15/12,1.2951,1.298,1.2891
10/16/12,1.3045,1.3061,1.2943
10/17/12,1.3123,1.314,1.3084
10/18/12,1.3068,1.313,1.3054
10/19/12,1.3021,1.3078,1.3012
10/22/12,1.3049,1.3083,1.3016
10/23/12,1.2977,1.3076,1.2951
10/24/12,1.2964,1.2997,1.292
10/25/12,1.2945,1.3023,1.2938
10/26/12,1.2934,1.2956,1.2883
10/29/12,1.2898,1.2968,1.2883
10/30/12,1.2962,1.2983,1.2886
10/31/12,1.292,1.302,1.2942
11/1/12,1.2936,1.2983,1.2923
11/2/12,1.2832,1.2951,1.2819
11/5/12,1.2794,1.2842,1.2766
11/6/12,1.281,1.2827,1.2763
11/7/12,1.2765,1.2876,1.2734
11/8/12,1.2745,1.278,1.2717
11/9/12,1.2711,1.279,1.2689
11/12/12,1.271,1.2739,1.2698
11/13/12,1.2705,1.2728,1.2662
11/14/12,1.2732,1.2779,1.27
11/15/12,1.2763,1.2802,1.2718
11/16/12,1.2734,1.2785,1.2691
11/19/12,1.2804,1.282,1.2734
11/20/12,1.2815,1.283,1.2765
11/21/12,1.2825,1.2833,1.2737
11/22/12,1.2871,1.2899,1.2826
11/23/12,1.2982,1.2991,1.2869
11/26/12,1.297,1.2985,1.2945
11/27/12,1.2932,1.3009,1.2914
11/28/12,1.2934,1.2946,1.2879
11/29/12,1.2973,1.3014,1.2939
11/30/12,1.3006,1.3027,1.2966
12/3/12,1.3051,1.3076,1.2973
12/4/12,1.3098,1.3108,1.3046
12/5/12,1.3079,1.3126,1.3058
12/6/12,1.2965,1.3087,1.2951
12/7/12,1.2927,1.2974,1.2877
12/10/12,1.2935,1.2943,1.2885
12/11/12,1.3002,1.3015,1.2929
12/12/12,1.3064,1.3097,1.2996
12/13/12,1.3073,1.31,1.3041
12/14/12,1.3154,1.3173,1.3066
12/17/12,1.316,1.3188,1.3143
12/18/12,1.3224,1.3238,1.3156
12/19/12,1.3247,1.3308,1.3223
12/20/12,1.3243,1.3295,1.3189
12/21/12,1.3178,1.3252,1.3154
12/24/12,1.3173,1.3234,1.317
12/25/12,1.3191,1.3207,1.3167
12/26/12,1.3218,1.3254,1.3167
12/27/12,1.3242,1.3284,1.3199
12/28/12,1.3219,1.3257,1.3166
12/31/12,1.3188,1.3235,1.317
1/1/13,1.3219,1.322,1.319
1/2/13,1.3177,1.3299,1.3154
1/3/13,1.305,1.3191,1.3049
1/4/13,1.308,1.3089,1.2995
1/7/13,1.3106,1.3119,1.3016
1/8/13,1.3083,1.314,1.3057
1/9/13,1.3064,1.3096,1.3035
1/10/13,1.3254,1.3266,1.3039
1/11/13,1.3334,1.3365,1.3246
1/14/13,1.3387,1.3404,1.3336
1/15/13,1.3311,1.3394,1.3264
1/16/13,1.3282,1.3325,1.3256
1/17/13,1.3374,1.3388,1.327
1/18/13,1.3318,1.34,1.3279
1/21/13,1.3317,1.3332,1.33
1/22/13,1.3313,1.3371,1.3267
1/23/13,1.3315,1.3355,1.3264
1/24/13,1.3375,1.3393,1.3287
1/25/13,1.3458,1.348,1.335
1/28/13,1.3454,1.3477,1.3425
1/29/13,1.3491,1.3497,1.3413
1/30/13,1.3566,1.3587,1.3482
1/31/13,1.3577,1.3594,1.3538
2/1/13,1.3651,1.3711,1.3574
2/4/13,1.3511,1.3659,1.3503
2/5/13,1.3584,1.3597,1.3459
2/6/13,1.3522,1.3596,1.3494
2/7/13,1.3396,1.3577,1.3371
2/8/13,1.3363,1.3429,1.335
2/11/13,1.3398,1.3427,1.3337
2/12/13,1.3447,1.3475,1.3364
2/13/13,1.345,1.352,1.3424
2/14/13,1.3354,1.3456,1.3315
2/15/13,1.3362,1.3393,1.3304
2/18/13,1.3349,1.3379,1.3322
2/19/13,1.339,1.3396,1.3326
2/20/13,1.3283,1.3434,1.3273
2/21/13,1.3182,1.329,1.316
2/22/13,1.3184,1.3245,1.3146
2/25/13,1.3089,1.3318,1.3069
2/26/13,1.3054,1.3122,1.3019
2/27/13,1.3136,1.314,1.3042
2/28/13,1.3064,1.3162,1.305
3/1/13,1.3024,1.3101,1.2965
3/4/13,1.3017,1.3031,1.298
3/5/13,1.3039,1.3075,1.3011
3/6/13,1.2991,1.3071,1.2983
3/7/13,1.3106,1.3118,1.2967
3/8/13,1.2997,1.3134,1.2954
3/11/13,1.3031,1.3043,1.298
3/12/13,1.3034,1.3074,1.2991
3/13/13,1.296,1.3065,1.2921
3/14/13,1.3005,1.3032,1.291
3/15/13,1.3059,1.3107,1.3
3/18/13,1.2934,1.3071,1.2882
3/19/13,1.2888,1.297,1.2843
3/20/13,1.294,1.2978,1.2857
3/21/13,1.2904,1.2955,1.288
3/22/13,1.2981,1.301,1.2889
3/25/13,1.2857,1.3048,1.283
3/26/13,1.2858,1.289,1.2829
3/27/13,1.277,1.2867,1.2751
3/28/13,1.2817,1.2845,1.2756
3/29/13,1.2813,1.2837,1.2794
4/1/13,1.2845,1.2868,1.2771
4/2/13,1.2814,1.2878,1.2807
4/3/13,1.2846,1.2864,1.279
4/4/13,1.2933,1.2949,1.2744
4/5/13,1.301,1.304,1.29
4/8/13,1.2995,1.3038,1.2966
4/9/13,1.3083,1.3103,1.3005
4/10/13,1.3057,1.3122,1.3049
4/11/13,1.3111,1.3138,1.3044
4/12/13,1.3103,1.3126,1.3036
4/15/13,1.304,1.3131,1.3032
4/16/13,1.3184,1.3201,1.3028
4/17/13,1.3022,1.32,1.2999
4/18/13,1.3053,1.3096,1.3021
4/19/13,1.3053,1.3129,1.3048
4/22/13,1.306,1.3092,1.3014
4/23/13,1.2996,1.3084,1.297
4/24/13,1.3018,1.3034,1.2956
4/25/13,1.3005,1.3093,1.2988
4/26/13,1.303,1.3048,1.2988
4/29/13,1.3093,1.3117,1.3032
4/30/13,1.3167,1.3186,1.3055
5/1/13,1.3175,1.3243,1.3161
5/2/13,1.3063,1.3218,1.3036
5/3/13,1.3114,1.3159,1.3032
5/6/13,1.3075,1.3141,1.305
5/7/13,1.3073,1.3132,1.3067
5/8/13,1.3154,1.3194,1.3072
5/9/13,1.3033,1.3177,1.3008
5/10/13,1.2985,1.3051,1.2933
5/13/13,1.2968,1.2999,1.294
5/14/13,1.294,1.3029,1.2929
5/15/13,1.288,1.2942,1.2841
5/16/13,1.2874,1.293,1.2847
5/17/13,1.2829,1.289,1.2797
5/20/13,1.2887,1.2901,1.282
5/21/13,1.2909,1.2934,1.2839
5/22/13,1.2852,1.2998,1.283
5/23/13,1.2931,1.2956,1.2822
5/24/13,1.2934,1.2993,1.2905
5/27/13,1.2929,1.295,1.2916
5/28/13,1.2871,1.295,1.285
5/29/13,1.2936,1.2977,1.2838
5/30/13,1.3047,1.3061,1.2934
5/31/13,1.2997,1.3059,1.2942
6/3/13,1.3074,1.3107,1.2954
6/4/13,1.3082,1.3101,1.3041
6/5/13,1.3094,1.3116,1.3052
6/6/13,1.3243,1.3305,1.3075
6/7/13,1.3216,1.3285,1.3191
6/10/13,1.3257,1.3269,1.3178
6/11/13,1.3305,1.3315,1.3232
6/12/13,1.3332,1.336,1.3264
6/13/13,1.3366,1.339,1.3278
6/14/13,1.3348,1.3373,1.3295
6/17/13,1.3376,1.3379,1.3319
6/18/13,1.3401,1.3415,1.3325
6/19/13,1.3277,1.3417,1.326
6/20/13,1.322,1.3302,1.3161
6/21/13,1.3124,1.3254,1.3097
6/24/13,1.313,1.3144,1.3058
6/25/13,1.3097,1.3151,1.3065
6/26/13,1.3012,1.3087,1.2983
6/27/13,1.3043,1.3057,1.2999
6/28/13,1.3015,1.3103,1.2989
7/1/13,1.3063,1.3068,1.3006
7/2/13,1.2978,1.308,1.2964
7/3/13,1.3006,1.3032,1.2923
7/4/13,1.2918,1.3023,1.2884
7/5/13,1.283,1.2917,1.2805
7/8/13,1.2868,1.2882,1.2812
7/9/13,1.2787,1.2898,1.2754
7/10/13,1.3023,1.3024,1.2761
7/11/13,1.3114,1.3207,1.3002
7/12/13,1.3065,1.31,1.2999
7/15/13,1.3069,1.3078,1.2995
7/16/13,1.316,1.3174,1.3052
7/17/13,1.3119,1.3177,1.3082
7/18/13,1.3105,1.3126,1.3066
7/19/13,1.3142,1.3154,1.309
7/22/13,1.3186,1.3218,1.3136
7/23/13,1.3221,1.3239,1.3162
7/24/13,1.3196,1.3256,1.3176
7/25/13,1.3291,1.3296,1.3166
7/26/13,1.3281,1.33,1.3251
7/29/13,1.3265,1.3295,1.3237
7/30/13,1.3262,1.3302,1.3233
7/31/13,1.3301,1.3344,1.3203
8/1/13,1.3206,1.3311,1.3194
8/2/13,1.3281,1.3294,1.3188
8/5/13,1.3258,1.33,1.3233
8/6/13,1.3309,1.3323,1.3246
8/7/13,1.3339,1.3342,1.3266
8/8/13,1.338,1.34,1.3328
8/9/13,1.3344,1.339,1.3333
8/12/13,1.3308,1.3344,1.3277
8/13/13,1.3264,1.3317,1.323
8/14/13,1.3259,1.328,1.3236
8/15/13,1.3355,1.3362,1.3205
8/16/13,1.3332,1.338,1.3308
8/19/13,1.334,1.3375,1.3315
8/20/13,1.3419,1.3452,1.3324
8/21/13,1.3365,1.3427,1.3336
8/22/13,1.335,1.3373,1.3299
8/23/13,1.3383,1.341,1.3333
8/26/13,1.3375,1.3394,1.3354
8/27/13,1.3389,1.34,1.3323
8/28/13,1.3341,1.3398,1.3305
8/29/13,1.3243,1.3345,1.3218
8/30/13,1.3216,1.3255,1.3174
9/2/13,1.3184,1.3235,1.3181
9/3/13,1.3171,1.3197,1.3139
9/4/13,1.3212,1.3218,1.3157
9/5/13,1.3117,1.3223,1.3109
9/6/13,1.3178,1.3188,1.3103
9/9/13,1.3257,1.3281,1.3161
9/10/13,1.3269,1.3276,1.3229
9/11/13,1.3308,1.3324,1.3244
9/12/13,1.33,1.3325,1.3257
9/13/13,1.3303,1.3322,1.3254
9/16/13,1.3336,1.3386,1.3299
9/17/13,1.3354,1.337,1.3321
9/18/13,1.3529,1.3542,1.3338
9/19/13,1.3529,1.357,1.3501
9/20/13,1.3522,1.355,1.3496
9/23/13,1.3497,1.3553,1.3477
9/24/13,1.347,1.3519,1.3465
9/25/13,1.3528,1.3537,1.3462
9/26/13,1.348,1.3526,1.3473
9/27/13,1.3521,1.3564,1.3474
9/30/13,1.3519,1.3556,1.3465
10/1/13,1.3534,1.35878,1.3513
10/2/13,1.3587,1.36071,1.3503
10/3/13,1.3617,1.3646,1.3574
10/4/13,1.3554,1.36317,1.3535
10/7/13,1.3574,1.3591,1.3539
10/8/13,1.3575,1.36071,1.3554
10/9/13,1.3518,1.3605,1.3483
10/10/13,1.3527,1.3546,1.3485
10/11/13,1.355,1.35817,1.3515
10/14/13,1.3565,1.35976,1.3541
10/15/13,1.3517,1.3571,1.3476
10/16/13,1.3528,1.35675,1.347
10/17/13,1.3675,1.36817,1.3512
10/18/13,1.3678,1.3704,1.3656
10/21/13,1.3678,1.36885,1.3647
10/22/13,1.3778,1.3792,1.3658
10/23/13,1.3779,1.3793,1.3739
10/24/13,1.3801,1.3827,1.376
10/25/13,1.3809,1.3832,1.3772
10/28/13,1.3803,1.3818,1.3772
10/29/13,1.3742,1.3813,1.3734
10/30/13,1.3728,1.3785,1.3694
10/31/13,1.3585,1.3739,1.3582
11/1/13,1.3489,1.359,1.3478
11/4/13,1.3519,1.3524,1.3439
11/5/13,1.3471,1.3522,1.3447
11/6/13,1.3521,1.3547,1.3465
11/7/13,1.342,1.3529,1.3294
11/8/13,1.336,1.3438,1.3316
11/11/13,1.3408,1.3416,1.3342
11/12/13,1.3428,1.3456,1.3357
11/13/13,1.3462,1.3471,1.3388
11/14/13,1.346,1.3494,1.3416
11/15/13,1.3493,1.3506,1.343
11/18/13,1.3497,1.3542,1.3472
11/19/13,1.3535,1.3547,1.3485
11/20/13,1.3426,1.358,1.3413
11/21/13,1.3465,1.348,1.3397
11/22/13,1.3548,1.3554,1.3459
11/25/13,1.3519,1.356,1.3488
11/26/13,1.3569,1.3575,1.3518
11/27/13,1.3571,1.3613,1.3555
11/28/13,1.3601,1.3618,1.3561
11/29/13,1.3587,1.3622,1.358
12/2/13,1.3537,1.3616,1.3523
12/3/13,1.3591,1.3614,1.3522
12/4/13,1.3585,1.3605,1.3526
12/5/13,1.3671,1.3677,1.3542
12/6/13,1.3702,1.3706,1.3618
12/9/13,1.3738,1.3746,1.3692
12/10/13,1.3765,1.3795,1.3732
12/11/13,1.3788,1.3811,1.3739
12/12/13,1.3745,1.3803,1.3736
12/13/13,1.3732,1.377,1.3707
12/16/13,1.3764,1.3799,1.3734
12/17/13,1.3767,1.3782,1.3721
12/18/13,1.3696,1.3812,1.3693
12/19/13,1.3655,1.3694,1.3647
12/20/13,1.3677,1.3709,1.3622
12/23/13,1.3693,1.3717,1.3669
12/24/13,1.3675,1.3699,1.3653
12/25/13,1.3695,1.3705,1.3659
12/26/13,1.3692,1.3702,1.3661
12/27/13,1.374,1.3893,1.3687
12/30/13,1.3798,1.382,1.3726
12/31/13,1.3774,1.3812,1.3757
1/1/14,1.3745,1.3754,1.3744
1/2/14,1.3655,1.3775,1.3627
1/3/14,1.3587,1.3672,1.3583
1/6/14,1.3634,1.3653,1.3569
1/7/14,1.3614,1.366,1.3594
1/8/14,1.3581,1.3635,1.3551
1/9/14,1.3607,1.3633,1.3547
1/10/14,1.3665,1.3687,1.3568
1/13/14,1.3668,1.3685,1.3634
1/14/14,1.3681,1.37,1.3646
1/15/14,1.3604,1.3681,1.3579
1/16/14,1.3617,1.3649,1.3581
1/17/14,1.3524,1.3621,1.3515
1/20/14,1.3562,1.357,1.3506
1/21/14,1.3558,1.3569,1.3514
1/22/14,1.3548,1.3583,1.3532
1/23/14,1.3694,1.3698,1.3528
1/24/14,1.368,1.3739,1.366
1/27/14,1.3672,1.3717,1.365
1/28/14,1.3666,1.3688,1.3626
1/29/14,1.3661,1.3685,1.36
1/30/14,1.355,1.3664,1.3541
1/31/14,1.3487,1.3573,1.3477
2/3/14,1.3531,1.3536,1.3475
2/4/14,1.3515,1.3539,1.3491
2/5/14,1.3531,1.3555,1.3497
2/6/14,1.3588,1.362,1.3481
2/7/14,1.3638,1.3643,1.355
2/10/14,1.3634,1.3651,1.3615
2/11/14,1.3637,1.3683,1.3626
2/12/14,1.3592,1.3653,1.3559
2/13/14,1.368,1.3692,1.3582
2/14/14,1.3697,1.3715,1.3671
2/17/14,1.3708,1.3724,1.3689
2/18/14,1.3757,1.377,1.3691
2/19/14,1.3733,1.3773,1.3722
2/20/14,1.372,1.3763,1.3684
2/21/14,1.374,1.3758,1.37
2/24/14,1.3734,1.3771,1.3705
2/25/14,1.3742,1.3767,1.3713
2/26/14,1.3685,1.3757,1.3659
2/27/14,1.3707,1.3727,1.364
2/28/14,1.3806,1.3825,1.369
3/3/14,1.3729,1.3793,1.3723
3/4/14,1.3738,1.3782,1.3718
3/5/14,1.3732,1.3749,1.3705
3/6/14,1.3859,1.3873,1.3719
3/7/14,1.3869,1.3915,1.385
3/10/14,1.3869,1.3898,1.3858
3/11/14,1.3864,1.3879,1.3831
3/12/14,1.3906,1.3915,1.3841
3/13/14,1.3859,1.3967,1.3843
3/14/14,1.3908,1.3937,1.3845
3/17/14,1.3923,1.3947,1.3877
3/18/14,1.3934,1.3943,1.3878
3/19/14,1.3829,1.3934,1.3808
3/20/14,1.3775,1.3845,1.3747
3/21/14,1.3796,1.3811,1.3763
3/24/14,1.384,1.3876,1.3758
3/25/14,1.3824,1.3847,1.3747
3/26/14,1.3793,1.3828,1.3774
3/27/14,1.3744,1.3797,1.3726
3/28/14,1.375,1.3773,1.3703
3/31/14,1.3781,1.3809,1.3721
4/1/14,1.3793,1.3815,1.3767
4/2/14,1.3762,1.382,1.375
4/3/14,1.3715,1.3807,1.3695
4/4/14,1.3705,1.3731,1.367
4/7/14,1.3743,1.375,1.3694
4/8/14,1.3794,1.3812,1.3734
4/9/14,1.3851,1.3858,1.3777
4/10/14,1.3887,1.39,1.3833
4/11/14,1.3882,1.3906,1.386
4/14/14,1.382,1.3863,1.3806
4/15/14,1.3813,1.3833,1.3788
4/16/14,1.3813,1.3851,1.3801
4/17/14,1.3814,1.3865,1.3808
4/18/14,1.3818,1.3822,1.3806
4/21/14,1.3793,1.383,1.3785
4/22/14,1.3804,1.3825,1.3782
4/23/14,1.3816,1.3855,1.3798
4/24/14,1.3827,1.3843,1.3788
4/25/14,1.3832,1.385,1.3825
4/28/14,1.3848,1.388,1.3813
4/29/14,1.3811,1.388,1.3802
4/30/14,1.387,1.3877,1.3772
5/1/14,1.3865,1.3889,1.3859
5/2/14,1.387,1.3881,1.381
5/5/14,1.3876,1.3886,1.3862
5/6/14,1.3928,1.3951,1.3869
5/7/14,1.3912,1.394,1.3909
5/8/14,1.3852,1.3993,1.3847
5/9/14,1.3754,1.3844,1.3744
5/12/14,1.3757,1.3775,1.3747
5/13/14,1.3701,1.3772,1.3687
5/14/14,1.371,1.3731,1.3694
5/15/14,1.371,1.3733,1.3646
5/16/14,1.37,1.3727,1.3682
5/19/14,1.3709,1.3734,1.3692
5/20/14,1.3698,1.3714,1.3675
5/21/14,1.3685,1.3723,1.3633
5/22/14,1.3654,1.3688,1.3643
5/23/14,1.363,1.3656,1.3613
5/26/14,1.3645,1.3654,1.3611
5/27/14,1.3636,1.3669,1.361
5/28/14,1.3594,1.364,1.3587
5/29/14,1.3602,1.3626,1.3584
5/30/14,1.3631,1.365,1.3596
6/2/14,1.3597,1.3643,1.3586
6/3/14,1.3625,1.3648,1.3585
6/4/14,1.3599,1.364,1.3594
6/5/14,1.3653,1.367,1.3501
6/6/14,1.3644,1.3677,1.3618
6/9/14,1.3587,1.367,1.358
6/10/14,1.3545,1.3602,1.353
6/11/14,1.3529,1.3557,1.3518
6/12/14,1.3564,1.3572,1.3509
6/13/14,1.3538,1.358,1.3518
6/16/14,1.357,1.358,1.3511
6/17/14,1.3543,1.3587,1.3534
6/18/14,1.358,1.3599,1.3538
6/19/14,1.3602,1.3643,1.3581
6/20/14,1.3595,1.3634,1.3562
6/23/14,1.3603,1.3614,1.3571
6/24/14,1.3601,1.3628,1.3581
6/25/14,1.363,1.3651,1.3598
6/26/14,1.3607,1.3641,1.3574
6/27/14,1.3646,1.3648,1.3607
6/30/14,1.3693,1.3698,1.3637
7/1/14,1.3677,1.3701,1.3673
7/2/14,1.3655,1.3683,1.3639
7/3/14,1.3603,1.3664,1.3594
7/4/14,1.3594,1.3611,1.3582
7/7/14,1.3607,1.3609,1.3573
7/8/14,1.3612,1.362,1.3585
7/9/14,1.3644,1.3648,1.3599
7/10/14,1.3603,1.3651,1.3587
7/11/14,1.3608,1.3625,1.359
7/14/14,1.3619,1.364,1.3595
7/15/14,1.3567,1.363,1.3559
7/16/14,1.3523,1.3571,1.3521
7/17/14,1.3528,1.354,1.3517
7/18/14,1.3526,1.3536,1.3491
7/21/14,1.3521,1.3549,1.3513
7/22/14,1.3468,1.353,1.3459
7/23/14,1.346,1.3474,1.3455
7/24/14,1.3463,1.3485,1.3438
7/25/14,1.3432,1.3476,1.3422
7/28/14,1.3433,1.3444,1.3427
7/29/14,1.341,1.3445,1.3404
7/30/14,1.3393,1.3415,1.3367
7/31/14,1.3388,1.3401,1.3372
8/1/14,1.3423,1.3445,1.3379
8/4/14,1.342,1.3433,1.341
8/5/14,1.3375,1.3425,1.3358
8/6/14,1.3379,1.3387,1.3333
8/7/14,1.3364,1.3394,1.3337
8/8/14,1.3412,1.3433,1.3344
8/11/14,1.3384,1.3412,1.338
8/12/14,1.3367,1.3387,1.3336
8/13/14,1.3368,1.3415,1.3342
8/14/14,1.3369,1.3408,1.3349
8/15/14,1.3392,1.3412,1.3359
